      61.200      248.350   -23540.024
      61.200      251.800   -15292.399
      61.200      255.250    -2031.125
      61.200      258.700     4590.040
      61.200      262.150      236.295
      61.200      265.600    -7270.472
      61.200      269.050    -4061.570
      61.200      272.500     1269.346
      61.200      275.950      644.526
      61.200      279.400    -1302.698
      61.200      282.850    -2799.204
      61.200      286.300    -3880.453
      61.200      289.750    -5508.302
      61.200      293.200    -6273.314
      61.200      296.650    -5154.035
      61.200      300.100    -4870.128
      61.200      303.550    -7199.265
      61.200      307.000   -14519.093
      61.200      310.450   -18149.567
      61.200      313.900    -2290.308
      61.200      317.350    -8625.382
      61.200      320.800    -5344.079
      61.200      324.250    -3406.481
      62.650      189.700    -1164.092
      62.650      193.150    -2501.680
      62.650      196.600    -4560.271
      62.650      200.050    -7829.396
      62.650      203.500    -8532.274
      62.650      206.950    -1164.768
      62.650      210.400    -7157.609
      62.650      213.850    -8767.262
      62.650      217.300   -10546.267
      62.650      220.750   -16239.415
      62.650      224.200    -7008.718
      62.650      227.650      325.589
      62.650      231.100     3062.907
      62.650      234.550       -4.362
      62.650      238.000     6096.334
      62.650      241.450    13094.791
      62.650      244.900      -54.581
      62.650      248.350     -514.223
      62.650      251.800    -3885.526
      62.650      255.250    -1506.456
      62.650      258.700      444.805
      62.650      262.150    -9696.997
      62.650      265.600   -23073.608
      62.650      269.050     2094.288
      62.650      272.500     6757.295
      62.650      275.950     4035.736
      62.650      279.400     1845.314
      62.650      282.850      593.115
      62.650      286.300      135.467
      62.650      289.750    -1472.191
      62.650      293.200    -6026.232
      62.650      296.650    -4346.375
      62.650      300.100    -2557.459
      62.650      303.550    -2588.984
      62.650      307.000    -3197.012
      62.650      310.450     8358.106
      62.650      313.900    -8693.433
      62.650      317.350   -13388.806
      62.650      320.800    -7676.767
      62.650      324.250    -4456.200
      64.100      189.700      -43.292
      64.100      193.150    -1310.597
      64.100      196.600    -3174.922
      64.100      200.050    -5557.613
      64.100      203.500    -5055.818
      64.100      206.950    -1692.674
      64.100      210.400    -7943.246
      64.100      213.850    -3437.959
      64.100      217.300     2106.469
      64.100      220.750     4834.116
      64.100      224.200     5106.968
      64.100      227.650     7191.144
      64.100      231.100    13429.132
      64.100      234.550    13179.934
      64.100      238.000     8971.935
      64.100      241.450     7416.881
      64.100      244.900    -1152.409
      64.100      248.350   -12764.639
      64.100      251.800    -7816.597
      64.100      255.250      398.231
      64.100      258.700     6251.319
      64.100      262.150     5990.750
      64.100      265.600    -9941.121
      64.100      269.050     7811.691
      64.100      272.500     9436.848
      64.100      275.950     6333.456
      64.100      279.400     4173.893
      64.100      282.850     3243.811
      64.100      286.300     3660.761
      64.100      289.750     4566.294
      64.100      293.200    -2756.041
      64.100      296.650    -1522.019
      64.100      300.100     1452.181
      64.100      303.550     4147.136
      64.100      307.000     2623.857
      64.100      310.450     1602.060
      64.100      313.900    -3897.309
      64.100      317.350    -7718.681
      64.100      320.800    -6230.458
      64.100      324.250    -4104.444
      65.550      189.700     1570.346
      65.550      193.150      653.433
      65.550      196.600     -535.580
      65.550      200.050    -1448.513
      65.550      203.500     -645.792
      65.550      206.950     2018.938
      65.550      210.400     8243.726
      65.550      213.850    15745.802
      65.550      217.300    15477.259
      65.550      220.750    19478.170
      65.550      224.200    13476.296
      65.550      227.650     8642.569
      65.550      231.100     4420.654
      65.550      234.550    -3510.823
      65.550      238.000     1099.467
      65.550      241.450     2169.178
      65.550      244.900    -1505.605
      65.550      248.350    -6282.602
      65.550      251.800    -2977.630
      65.550      255.250     4011.683
      65.550      258.700    11841.395
      65.550      262.150    22714.309
      65.550      265.600    17519.695
      65.550      269.050    10812.943
      65.550      272.500     9017.135
      65.550      275.950     6859.492
      65.550      279.400     5218.011
      65.550      282.850     4480.260
      65.550      286.300     4586.671
      65.550      289.750     4418.933
      65.550      293.200     2179.444
      65.550      296.650     2078.853
      65.550      300.100     4851.060
      65.550      303.550     9571.135
      65.550      307.000     4202.280
      65.550      310.450    -5020.399
      65.550      313.900    -3923.245
      65.550      317.350    -4150.421
      65.550      320.800    -3732.534
      65.550      324.250    -2783.891
      67.000      189.700     3637.082
      67.000      193.150     3166.037
      67.000      196.600     2435.401
      67.000      200.050     1784.382
      67.000      203.500     2161.494
      67.000      206.950     4709.586
      67.000      210.400     9779.092
      67.000      213.850    13297.236
      67.000      217.300    13074.733
      67.000      220.750    11628.875
      67.000      224.200     8313.139
      67.000      227.650     6971.817
      67.000      231.100      241.545
      67.000      234.550    -5256.734
      67.000      238.000    -1608.106
      67.000      241.450     1507.409
      67.000      244.900     2708.623
      67.000      248.350     4340.298
      67.000      251.800     7378.202
      67.000      255.250     7459.668
      67.000      258.700     7797.457
      67.000      262.150    11965.416
      67.000      265.600    12409.945
      67.000      269.050     9688.636
      67.000      272.500     7631.779
      67.000      275.950     6132.741
      67.000      279.400     5068.164
      67.000      282.850     4495.387
      67.000      286.300     4272.826
      67.000      289.750     3950.596
      67.000      293.200     3383.696
      67.000      296.650     3493.998
      67.000      300.100     4926.540
      67.000      303.550     7618.526
      67.000      307.000     7840.796
      67.000      310.450     1088.859
      67.000      313.900     -532.047
      67.000      317.350    -1017.523
      67.000      320.800    -1247.500
      67.000      324.250    -1119.129
      68.450      189.700     6091.240
      68.450      193.150     6180.416
      68.450      196.600     5710.936
      68.450      200.050     4278.708
      68.450      203.500     2667.344
      68.450      206.950     3262.789
      68.450      210.400     5515.497
      68.450      213.850     6678.185
      68.450      217.300     6479.272
      68.450      220.750     4425.170
      68.450      224.200      812.935
      68.450      227.650     6426.557
      68.450      231.100     4567.847
      68.450      234.550     1155.766
      68.450      238.000     1544.785
      68.450      241.450     3792.926
      68.450      244.900     6918.024
      68.450      248.350    11838.529
      68.450      251.800    18116.125
      68.450      255.250     7090.943
      68.450      258.700    -3541.392
      68.450      262.150     1199.455
      68.450      265.600     4564.362
      68.450      269.050     5358.824
      68.450      272.500     5066.846
      68.450      275.950     4547.874
      68.450      279.400     4099.487
      68.450      282.850     3821.185
      68.450      286.300     3681.722
      68.450      289.750     3570.040
      68.450      293.200     3437.829
      68.450      296.650     3274.389
      68.450      300.100     2761.363
      68.450      303.550     1777.972
      68.450      307.000     5136.157
      68.450      310.450     7015.289
      68.450      313.900     4088.810
      68.450      317.350     2091.320
      68.450      320.800     1005.254
      68.450      324.250      496.846
      69.900      189.700     8777.473
      69.900      193.150     9830.582
      69.900      196.600    10404.117
      69.900      200.050     8265.538
      69.900      203.500     1005.349
      69.900      206.950     -900.766
      69.900      210.400     1507.717
      69.900      213.850      537.136
      69.900      217.300     1580.436
      69.900      220.750     1524.204
      69.900      224.200     1179.166
      69.900      227.650     3138.314
      69.900      231.100     4130.588
      69.900      234.550     3661.972
      69.900      238.000     4042.295
      69.900      241.450     5622.389
      69.900      244.900     8239.571
      69.900      248.350    11749.203
      69.900      251.800    13342.182
      69.900      255.250    -1679.410
      69.900      258.700    -9097.046
      69.900      262.150    -4162.003
      69.900      265.600     -378.232
      69.900      269.050     1518.457
      69.900      272.500     2306.635
      69.900      275.950     2598.799
      69.900      279.400     2711.453
      69.900      282.850     2789.037
      69.900      286.300     2896.270
      69.900      289.750     3069.573
      69.900      293.200     3314.443
      69.900      296.650     3418.337
      69.900      300.100     2555.554
      69.900      303.550      142.510
      69.900      307.000     2543.863
      69.900      310.450     7591.118
      69.900      313.900     6139.375
      69.900      317.350     3997.830
      69.900      320.800     2576.057
      69.900      324.250     1753.788
      71.350      189.700    11085.074
      71.350      193.150    13276.206
      71.350      196.600    16279.925
      71.350      200.050    19112.994
      71.350      203.500     7864.321
      71.350      206.950    -2059.432
      71.350      210.400    -1146.225
      71.350      213.850    -1016.914
      71.350      217.300      392.658
      71.350      220.750     1375.419
      71.350      224.200     2096.971
      71.350      227.650     3010.818
      71.350      231.100     3794.405
      71.350      234.550     4297.522
      71.350      238.000     4925.298
      71.350      241.450     5906.037
      71.350      244.900     7060.548
      71.350      248.350     7617.019
      71.350      251.800     5728.356
      71.350      255.250      492.132
      71.350      258.700    -3146.346
      71.350      262.150    -3065.007
      71.350      265.600    -1892.423
      71.350      269.050     -810.341
      71.350      272.500       72.857
      71.350      275.950      756.431
      71.350      279.400     1249.768
      71.350      282.850     1601.539
      71.350      286.300     1894.857
      71.350      289.750     2269.034
      71.350      293.200     2976.740
      71.350      296.650     4369.108
      71.350      300.100     6129.443
      71.350      303.550     4951.050
      71.350      307.000     3551.500
      71.350      310.450     6399.071
      71.350      313.900     5486.338
      71.350      317.350     4181.442
      71.350      320.800     3173.250
      71.350      324.250     2467.951
      72.800      189.700    12017.862
      72.800      193.150    14168.574
      72.800      196.600    16758.315
      72.800      200.050    18418.600
      72.800      203.500    14432.099
      72.800      206.950     6985.376
      72.800      210.400     3357.806
      72.800      213.850     2202.900
      72.800      217.300     2156.133
      72.800      220.750     2513.995
      72.800      224.200     2987.069
      72.800      227.650     3517.173
      72.800      231.100     4043.649
      72.800      234.550     4535.919
      72.800      238.000     5030.785
      72.800      241.450     5519.183
      72.800      244.900     5829.661
      72.800      248.350     5598.464
      72.800      251.800     4459.020
      72.800      255.250     2598.606
      72.800      258.700      818.768
      72.800      262.150     -686.994
      72.800      265.600    -2074.040
      72.800      269.050    -2371.419
      72.800      272.500    -1612.902
      72.800      275.950     -687.242
      72.800      279.400       28.100
      72.800      282.850      485.117
      72.800      286.300      722.415
      72.800      289.750      823.259
      72.800      293.200     1008.944
      72.800      296.650     1907.003
      72.800      300.100     4442.336
      72.800      303.550     1418.881
      72.800      307.000    -3549.289
      72.800      310.450      709.932
      72.800      313.900     2896.278
      72.800      317.350     3315.397
      72.800      320.800     3098.593
      72.800      324.250     2737.116
      74.250      189.700    11441.648
      74.250      193.150    12655.489
      74.250      196.600    13572.254
      74.250      200.050    13475.948
      74.250      203.500    11709.077
      74.250      206.950     8889.632
      74.250      210.400     6438.628
      74.250      213.850     4927.926
      74.250      217.300     4199.617
      74.250      220.750     3963.000
      74.250      224.200     4001.495
      74.250      227.650     4187.281
      74.250      231.100     4444.819
      74.250      234.550     4727.858
      74.250      238.000     5003.386
      74.250      241.450     5225.947
      74.250      244.900     5321.265
      74.250      248.350     5212.318
      74.250      251.800     4902.037
      74.250      255.250     4544.248
      74.250      258.700     4277.133
      74.250      262.150     3252.598
      74.250      265.600    -1479.201
      74.250      269.050    -3355.758
      74.250      272.500    -2284.944
      74.250      275.950    -1243.726
      74.250      279.400     -535.619
      74.250      282.850     -147.158
      74.250      286.300     -112.505
      74.250      289.750     -573.339
      74.250      293.200    -1796.211
      74.250      296.650    -4182.167
      74.250      300.100    -7049.539
      74.250      303.550    -1999.078
      74.250      307.000     1727.753
      74.250      310.450     2374.485
      74.250      313.900     2944.572
      74.250      317.350     3149.822
      74.250      320.800     3069.403
      74.250      324.250     2860.744
      51.050      217.300    -2033.698
      51.050      220.750    -1741.721
      51.050      224.200    -1420.080
      51.050      227.650     -508.597
      51.050      231.100      885.031
      51.050      234.550      112.066
      51.050      238.000    -4357.641
      51.050      241.450    -1400.964
      51.050      244.900     4534.976
      51.050      248.350     2630.874
      51.050      251.800     8975.698
      51.050      255.250    10009.345
      51.050      258.700    12321.280
      51.050      262.150     4848.820
      51.050      265.600    -2572.799
      51.050      269.050    -1450.971
      51.050      272.500    -4250.252
      51.050      275.950   -12153.221
      51.050      279.400   -13564.788
      51.050      282.850    12742.623
      51.050      286.300     3117.317
      51.050      289.750    -3782.619
      51.050      293.200    -1206.992
      51.050      296.650     -279.022
      51.050      300.100     -134.035
      51.050      303.550     -114.370
      51.050      307.000       39.458
      51.050      310.450      342.313
      52.500      217.300    -2000.251
      52.500      220.750    -1855.825
      52.500      224.200    -1982.036
      52.500      227.650     -985.219
      52.500      231.100     1999.157
      52.500      234.550     3306.778
      52.500      238.000   -12062.608
      52.500      241.450    -5730.768
      52.500      244.900     8865.088
      52.500      248.350      540.978
      52.500      251.800   -12882.308
      52.500      255.250    -9585.328
      52.500      258.700     5169.462
      52.500      262.150      916.233
      52.500      265.600    -6190.788
      52.500      269.050       91.802
      52.500      272.500    -2596.843
      52.500      275.950    -6713.686
      52.500      279.400    -4242.415
      52.500      282.850     5898.099
      52.500      286.300     3627.943
      52.500      289.750     -953.386
      52.500      293.200     -635.018
      52.500      296.650     -277.908
      52.500      300.100     -382.134
      52.500      303.550     -467.780
      52.500      307.000     -259.472
      52.500      310.450      230.610
      53.950      217.300    -1845.514
      53.950      220.750    -1732.398
      53.950      224.200    -3014.279
      53.950      227.650    -2570.723
      53.950      231.100     2547.353
      53.950      234.550    11710.072
      53.950      238.000    -8625.240
      53.950      241.450    -7524.065
      53.950      244.900     1015.605
      53.950      248.350    -7029.389
      53.950      251.800   -16994.496
      53.950      255.250   -30193.386
      53.950      258.700   -11457.634
      53.950      262.150    -8213.131
      53.950      265.600    -1792.108
      53.950      269.050     3566.787
      53.950      272.500     -323.334
      53.950      275.950    -1686.204
      53.950      279.400     1676.155
      53.950      282.850     4162.192
      53.950      286.300     2144.549
      53.950      289.750      352.752
      53.950      293.200      306.321
      53.950      296.650      -52.066
      53.950      300.100     -675.885
      53.950      303.550     -991.475
      53.950      307.000     -722.997
      53.950      310.450       88.468
      55.400      217.300    -1609.350
      55.400      220.750     -748.619
      55.400      224.200    -4320.889
      55.400      227.650    -6110.446
      55.400      231.100      382.485
      55.400      234.550     9120.719
      55.400      238.000     3921.233
      55.400      241.450    -4082.092
      55.400      244.900    -1044.069
      55.400      248.350     8628.356
      55.400      251.800     5510.888
      55.400      255.250    -3417.695
      55.400      258.700   -12598.217
      55.400      262.150   -10964.541
      55.400      265.600    -4279.292
      55.400      269.050     3691.936
      55.400      272.500      568.144
      55.400      275.950      441.860
      55.400      279.400     5597.402
      55.400      282.850     2655.422
      55.400      286.300     -201.973
      55.400      289.750      433.562
      55.400      293.200     1454.832
      55.400      296.650      180.522
      55.400      300.100    -1187.457
      55.400      303.550    -1844.998
      55.400      307.000    -1515.121
      55.400      310.450     -122.293
      56.850      217.300    -1765.496
      56.850      220.750     1073.735
      56.850      224.200    -1252.989
      56.850      227.650    -8910.521
      56.850      231.100    -3461.879
      56.850      234.550      421.653
      56.850      238.000    -1167.246
      56.850      241.450    -2915.908
      56.850      244.900     6128.809
      56.850      248.350    30066.171
      56.850      251.800    21193.319
      56.850      255.250     6309.545
      56.850      258.700     6694.606
      56.850      262.150    -1913.554
      56.850      265.600       81.869
      56.850      269.050      718.118
      56.850      272.500     -536.760
      56.850      275.950    -1074.012
      56.850      279.400    -3163.202
      56.850      282.850    -6574.827
      56.850      286.300    -4011.787
      56.850      289.750    -1079.189
      56.850      293.200     2848.311
      56.850      296.650     -141.102
      56.850      300.100    -2157.019
      56.850      303.550    -3240.128
      56.850      307.000    -2980.263
      56.850      310.450     -537.265
      35.100      231.100     -363.928
      35.100      234.550     -155.990
      35.100      238.000     -355.336
      35.100      241.450    -1198.627
      35.100      244.900    -1653.911
      35.100      248.350    -1979.299
      35.100      251.800    -2622.132
      35.100      255.250    -3079.274
      35.100      258.700    -2660.806
      35.100      262.150    -2084.815
      35.100      265.600    -1950.545
      35.100      269.050    -2450.136
      35.100      272.500    -3700.905
      35.100      275.950    -6081.319
      35.100      279.400    -8849.175
      35.100      282.850    -2231.368
      35.100      286.300     5447.836
      35.100      289.750     4322.236
      35.100      293.200     2731.870
      35.100      296.650     1855.803
      35.100      300.100     1395.576
      35.100      303.550     1128.378
      36.550      231.100     -176.728
      36.550      234.550      213.563
      36.550      238.000      189.110
      36.550      241.450    -1341.344
      36.550      244.900    -1639.385
      36.550      248.350    -1813.579
      36.550      251.800    -2731.241
      36.550      255.250    -3608.994
      36.550      258.700    -2717.571
      36.550      262.150    -1762.448
      36.550      265.600    -1469.733
      36.550      269.050    -1973.208
      36.550      272.500    -3304.033
      36.550      275.950    -6280.719
      36.550      279.400   -12832.556
      36.550      282.850    -1918.458
      36.550      286.300     9697.304
      36.550      289.750     5159.255
      36.550      293.200     2795.927
      36.550      296.650     1829.023
      36.550      300.100     1379.637
      36.550      303.550     1123.545
      38.000      231.100       -8.969
      38.000      234.550      599.380
      38.000      238.000     1239.822
      38.000      241.450    -1958.630
      38.000      244.900    -1479.905
      38.000      248.350    -1389.597
      38.000      251.800    -2574.644
      38.000      255.250    -4508.858
      38.000      258.700    -2588.934
      38.000      262.150    -1232.735
      38.000      265.600     -744.696
      38.000      269.050    -1235.954
      38.000      272.500    -2436.068
      38.000      275.950    -4952.182
      38.000      279.400   -14247.334
      38.000      282.850     6389.356
      38.000      286.300    13155.075
      38.000      289.750     4974.442
      38.000      293.200     2451.555
      38.000      296.650     1662.210
      38.000      300.100     1309.897
      38.000      303.550     1091.984
      39.450      231.100      104.587
      39.450      234.550      837.131
      39.450      238.000     2202.420
      39.450      241.450    -2007.924
      39.450      244.900     -894.942
      39.450      248.350     -599.281
      39.450      251.800    -1501.949
      39.450      255.250    -4920.339
      39.450      258.700    -1911.158
      39.450      262.150     -466.882
      39.450      265.600      290.959
      39.450      269.050     -198.382
      39.450      272.500    -1288.107
      39.450      275.950    -1182.398
      39.450      279.400    -8037.953
      39.450      282.850     8364.978
      39.450      286.300     9640.432
      39.450      289.750     3027.942
      39.450      293.200     1649.496
      39.450      296.650     1382.631
      39.450      300.100     1200.539
      39.450      303.550     1038.062
      40.900      231.100      145.250
      40.900      234.550      806.681
      40.900      238.000     1586.684
      40.900      241.450      -44.799
      40.900      244.900      221.559
      40.900      248.350      525.648
      40.900      251.800      336.778
      40.900      255.250      580.494
      40.900      258.700     -646.304
      40.900      262.150      417.209
      40.900      265.600     1709.034
      40.900      269.050     1378.657
      40.900      272.500     -841.481
      40.900      275.950     6063.370
      40.900      279.400     -844.527
      40.900      282.850    -2015.785
      40.900      286.300      568.186
      40.900      289.750     -558.221
      40.900      293.200      623.162
      40.900      296.650     1088.765
      40.900      300.100     1079.672
      40.900      303.550      968.774
      42.350      231.100      129.438
      42.350      234.550      610.983
      42.350      238.000      853.992
      42.350      241.450      893.389
      42.350      244.900     1600.706
      42.350      248.350     1873.973
      42.350      251.800     1143.075
      42.350      255.250     -551.597
      42.350      258.700      567.557
      42.350      262.150      999.082
      42.350      265.600     3484.342
      42.350      269.050     4592.984
      42.350      272.500    -3146.144
      42.350      275.950    21290.035
      42.350      279.400     6240.676
      42.350      282.850    -8694.675
      42.350      286.300    -9085.279
      42.350      289.750    -4502.427
      42.350      293.200       -3.044
      42.350      296.650      925.070
      42.350      300.100      976.302
      42.350      303.550      889.885
      43.800      231.100       98.993
      43.800      234.550      440.412
      43.800      238.000      280.540
      43.800      241.450     1450.411
      43.800      244.900     2966.820
      43.800      248.350     3538.442
      43.800      251.800     1458.392
      43.800      255.250    -1820.563
      43.800      258.700     -350.460
      43.800      262.150      546.162
      43.800      265.600     5091.220
      43.800      269.050    11702.625
      43.800      272.500    -2597.708
      43.800      275.950    47590.985
      43.800      279.400     9263.356
      43.800      282.850   -16542.241
      43.800      286.300   -14459.668
      43.800      289.750    -4878.060
      43.800      293.200      563.676
      43.800      296.650      971.534
      43.800      300.100      896.762
      43.800      303.550      801.088
      45.250      231.100       90.621
      45.250      234.550      434.345
      45.250      238.000      237.147
      45.250      241.450     1921.591
      45.250      244.900     3470.122
      45.250      248.350     5877.657
      45.250      251.800     1917.076
      45.250      255.250    -2540.825
      45.250      258.700    -3765.229
      45.250      262.150    -1434.591
      45.250      265.600     5179.926
      45.250      269.050    17159.720
      45.250      272.500    14728.156
      45.250      275.950    48090.048
      45.250      279.400     2500.491
      45.250      282.850   -19520.706
      45.250      286.300     4449.793
      45.250      289.750     6510.393
      45.250      293.200     2061.154
      45.250      296.650     1097.491
      45.250      300.100      808.602
      45.250      303.550      693.904
      46.700      231.100      112.165
      46.700      234.550      563.196
      46.700      238.000     1377.584
      46.700      241.450     1646.877
      46.700      244.900     -740.766
      46.700      248.350     8374.270
      46.700      251.800     2393.701
      46.700      255.250    -3998.474
      46.700      258.700    -7940.873
      46.700      262.150    -4821.502
      46.700      265.600     3055.836
      46.700      269.050    11391.618
      46.700      272.500    13374.055
      46.700      275.950   -14829.392
      46.700      279.400   -10002.282
      46.700      282.850   -11308.755
      46.700      286.300    13040.384
      46.700      289.750     8752.558
      46.700      293.200     2448.357
      46.700      296.650     1009.860
      46.700      300.100      658.954
      46.700      303.550      555.634
      48.150      231.100      163.253
      48.150      234.550      538.604
      48.150      238.000     2077.625
      48.150      241.450     5902.086
      48.150      244.900   -13275.066
      48.150      248.350     5302.582
      48.150      251.800     3254.343
      48.150      255.250    -4898.052
      48.150      258.700   -12087.231
      48.150      262.150    -8347.731
      48.150      265.600      287.770
      48.150      269.050     4337.019
      48.150      272.500    -2070.548
      48.150      275.950   -19393.632
      48.150      279.400   -12231.139
      48.150      282.850     7107.891
      48.150      286.300     3297.607
      48.150      289.750     1284.638
      48.150      293.200      991.751
      48.150      296.650      585.066
      48.150      300.100      424.474
      48.150      303.550      377.216
      49.600      231.100      330.847
      49.600      234.550      163.098
      49.600      238.000      261.620
      49.600      241.450     2945.193
      49.600      244.900    -2290.977
      49.600      248.350       -8.729
      49.600      251.800     6291.911
      49.600      255.250     3724.840
      49.600      258.700    -3333.945
      49.600      262.150    -4818.550
      49.600      265.600    -1177.334
      49.600      269.050       29.010
      49.600      272.500    -4453.745
      49.600      275.950    -7191.689
      49.600      279.400   -19597.480
      49.600      282.850    20545.286
      49.600      286.300    -6921.682
      49.600      289.750    -4612.558
      49.600      293.200     -701.016
      49.600      296.650       47.677
      49.600      300.100      140.284
      49.600      303.550      156.081
      55.400      189.700    -3898.874
      55.400      193.150    -5047.904
      55.400      196.600    -6477.424
      55.400      200.050    -2436.372
      55.400      203.500    -1870.332
      55.400      206.950    -2659.021
      55.400      210.400    -2835.517
      55.400      213.850    -2502.087
      56.850      189.700    -3332.316
      56.850      193.150    -3884.291
      56.850      196.600    -3045.203
      56.850      200.050      752.411
      56.850      203.500     -913.887
      56.850      206.950    -2508.586
      56.850      210.400    -3101.322
      56.850      213.850    -2962.275
      49.600      217.300    -1999.448
      49.600      220.750    -1607.638
      49.600      224.200    -1143.102
      49.600      227.650     -413.353
      49.600      307.000      252.807
      49.600      310.450      437.196
      75.700      265.600     3159.493
      75.700      269.050      349.306
      75.700      272.500     -450.393
      75.700      275.950     -405.288
      75.700      279.400     -178.763
      75.700      282.850       43.403
      75.700      286.300      155.602
      75.700      289.750     -107.817
      75.700      293.200    -1046.099
      75.700      296.650    -2123.529
      75.700      300.100    -1237.273
      75.700      303.550     3168.132
      75.700      307.000     5258.101
      75.700      310.450     4628.213
      77.150      265.600     3290.923
      77.150      269.050     2129.510
      77.150      272.500     1233.777
      77.150      275.950      698.987
      77.150      279.400      418.017
      77.150      282.850      307.096
      77.150      286.300      383.225
      77.150      289.750      589.259
      77.150      293.200      264.909
      77.150      296.650      178.978
      77.150      300.100      954.993
      77.150      303.550     2217.309
      77.150      307.000     3179.621
      77.150      310.450     3509.323
      78.600      265.600     3057.135
      78.600      269.050     2430.167
      78.600      272.500     1816.965
      78.600      275.950     1259.299
      78.600      279.400      744.097
      78.600      282.850      215.845
      78.600      286.300     -375.135
      78.600      289.750     -850.220
      78.600      293.200     -685.027
      78.600      296.650       19.724
      78.600      300.100      818.745
      78.600      303.550     1551.183
      78.600      307.000     2132.493
      78.600      310.450     2514.850
      80.050      265.600     2969.101
      80.050      269.050     2558.455
      80.050      272.500     2136.813
      80.050      275.950     1720.288
      80.050      279.400     1321.622
      80.050      282.850      958.795
      80.050      286.300      671.566
      80.050      289.750      526.929
      80.050      293.200      580.090
      80.050      296.650      816.038
      80.050      300.100     1157.777
      80.050      303.550     1523.292
      80.050      307.000     1855.695
      80.050      310.450     2124.828
      81.500      265.600     3035.789
      81.500      269.050     2762.758
      81.500      272.500     2490.486
      81.500      275.950     2229.567
      81.500      279.400     1992.339
      81.500      282.850     1793.019
      81.500      286.300     1646.846
      81.500      289.750     1566.905
      81.500      293.200     1558.974
      81.500      296.650     1617.594
      81.500      300.100     1726.814
      81.500      303.550     1865.305
      81.500      307.000     2012.326
      81.500      310.450     2151.703
      82.950      265.600     3194.255
      82.950      269.050     3016.955
      82.950      272.500     2846.159
      82.950      275.950     2686.975
      82.950      279.400     2544.787
      82.950      282.850     2424.785
      82.950      286.300     2331.326
      82.950      289.750     2267.203
      82.950      293.200     2233.004
      82.950      296.650     2226.813
      82.950      300.100     2244.432
      82.950      303.550     2280.095
      82.950      307.000     2327.445
      82.950      310.450     2380.464
      84.400      265.600     3373.870
      84.400      269.050     3259.958
      84.400      272.500     3151.846
      84.400      275.950     3051.481
      84.400      279.400     2960.720
      84.400      282.850     2881.181
      84.400      286.300     2814.087
      84.400      289.750     2760.133
      84.400      293.200     2719.403
      84.400      296.650     2691.352
      84.400      300.100     2674.858
      84.400      303.550     2668.354
      84.400      307.000     2669.996
      84.400      310.450     2677.847
      85.850      265.600     3530.040
      85.850      269.050     3458.575
